season,round,race_name,race_date,circuit_id,driver_id,driver_code,constructor_id,grid,finish_position,points,status,laps_completed
2021,13,Dutch Grand Prix,2021-09-05,zandvoort,latifi,LAT,williams,0,16,0,+2 Laps,70
2021,13,Dutch Grand Prix,2021-09-05,zandvoort,russell,RUS,williams,11,17,0,Gearbox,69
2021,13,Dutch Grand Prix,2021-09-05,zandvoort,mick_schumacher,MSC,haas,17,18,0,+3 Laps,69
2021,13,Dutch Grand Prix,2021-09-05,zandvoort,tsunoda,TSU,alphatauri,14,19,0,Power Unit,48
2021,13,Dutch Grand Prix,2021-09-05,zandvoort,mazepin,MAZ,haas,18,20,0,Hydraulics,41
2021,14,Italian Grand Prix,2021-09-12,monza,ricciardo,RIC,mclaren,2,1,26,Finished,53
2021,14,Italian Grand Prix,2021-09-12,monza,norris,NOR,mclaren,3,2,18,Finished,53
2021,14,Italian Grand Prix,2021-09-12,monza,bottas,BOT,mercedes,19,3,15,Finished,53
2021,14,Italian Grand Prix,2021-09-12,monza,leclerc,LEC,ferrari,5,4,12,Finished,53
2021,14,Italian Grand Prix,2021-09-12,monza,perez,PER,red_bull,8,5,10,Finished,53
2021,14,Italian Grand Prix,2021-09-12,monza,sainz,SAI,ferrari,6,6,8,Finished,53
2021,14,Italian Grand Prix,2021-09-12,monza,stroll,STR,aston_martin,9,7,6,Finished,53
2021,14,Italian Grand Prix,2021-09-12,monza,alonso,ALO,alpine,10,8,4,Finished,53
2021,14,Italian Grand Prix,2021-09-12,monza,russell,RUS,williams,14,9,2,Finished,53
2021,14,Italian Grand Prix,2021-09-12,monza,ocon,OCO,alpine,12,10,1,Finished,53
2021,14,Italian Grand Prix,2021-09-12,monza,latifi,LAT,williams,13,11,0,Finished,53
2021,14,Italian Grand Prix,2021-09-12,monza,vettel,VET,aston_martin,11,12,0,Finished,53
2021,14,Italian Grand Prix,2021-09-12,monza,giovinazzi,GIO,alfa,7,13,0,Finished,53
2021,14,Italian Grand Prix,2021-09-12,monza,kubica,KUB,alfa,17,14,0,Finished,53
2021,14,Italian Grand Prix,2021-09-12,monza,mick_schumacher,MSC,haas,18,15,0,Finished,53
2021,14,Italian Grand Prix,2021-09-12,monza,mazepin,MAZ,haas,16,16,0,Power Unit,41
2021,14,Italian Grand Prix,2021-09-12,monza,hamilton,HAM,mercedes,4,17,0,Collision,25
2021,14,Italian Grand Prix,2021-09-12,monza,max_verstappen,VER,red_bull,1,18,0,Collision,25
2021,14,Italian Grand Prix,2021-09-12,monza,gasly,GAS,alphatauri,0,19,0,Suspension,3
2021,14,Italian Grand Prix,2021-09-12,monza,tsunoda,TSU,alphatauri,0,20,0,Brakes,0
2021,15,Russian Grand Prix,2021-09-26,sochi,hamilton,HAM,mercedes,4,1,25,Finished,53
2021,15,Russian Grand Prix,2021-09-26,sochi,max_verstappen,VER,red_bull,20,2,18,Finished,53
2021,15,Russian Grand Prix,2021-09-26,sochi,sainz,SAI,ferrari,2,3,15,Finished,53
2021,15,Russian Grand Prix,2021-09-26,sochi,ricciardo,RIC,mclaren,5,4,12,Finished,53
2021,15,Russian Grand Prix,2021-09-26,sochi,bottas,BOT,mercedes,16,5,10,Finished,53
2021,15,Russian Grand Prix,2021-09-26,sochi,alonso,ALO,alpine,6,6,8,Finished,53
2021,15,Russian Grand Prix,2021-09-26,sochi,norris,NOR,mclaren,1,7,7,Finished,53
2021,15,Russian Grand Prix,2021-09-26,sochi,raikkonen,RAI,alfa,13,8,4,Finished,53
2021,15,Russian Grand Prix,2021-09-26,sochi,perez,PER,red_bull,8,9,2,Finished,53
2021,15,Russian Grand Prix,2021-09-26,sochi,russell,RUS,williams,3,10,1,Finished,53
2021,15,Russian Grand Prix,2021-09-26,sochi,stroll,STR,aston_martin,7,11,0,Finished,53
2021,15,Russian Grand Prix,2021-09-26,sochi,vettel,VET,aston_martin,10,12,0,+1 Lap,52
2021,15,Russian Grand Prix,2021-09-26,sochi,gasly,GAS,alphatauri,11,13,0,+1 Lap,52
2021,15,Russian Grand Prix,2021-09-26,sochi,ocon,OCO,alpine,9,14,0,+1 Lap,52
2021,15,Russian Grand Prix,2021-09-26,sochi,leclerc,LEC,ferrari,19,15,0,+1 Lap,52
2021,15,Russian Grand Prix,2021-09-26,sochi,giovinazzi,GIO,alfa,17,16,0,+1 Lap,52
2021,15,Russian Grand Prix,2021-09-26,sochi,tsunoda,TSU,alphatauri,12,17,0,+1 Lap,52
2021,15,Russian Grand Prix,2021-09-26,sochi,mazepin,MAZ,haas,15,18,0,+2 Laps,51
2021,15,Russian Grand Prix,2021-09-26,sochi,latifi,LAT,williams,18,19,0,Accident,47
2021,15,Russian Grand Prix,2021-09-26,sochi,mick_schumacher,MSC,haas,14,20,0,Oil leak,32
2021,16,Turkish Grand Prix,2021-10-10,istanbul,bottas,BOT,mercedes,1,1,26,Finished,58
2021,16,Turkish Grand Prix,2021-10-10,istanbul,max_verstappen,VER,red_bull,2,2,18,Finished,58
2021,16,Turkish Grand Prix,2021-10-10,istanbul,perez,PER,red_bull,6,3,15,Finished,58
2021,16,Turkish Grand Prix,2021-10-10,istanbul,leclerc,LEC,ferrari,3,4,12,Finished,58
2021,16,Turkish Grand Prix,2021-10-10,istanbul,hamilton,HAM,mercedes,11,5,10,Finished,58
2021,16,Turkish Grand Prix,2021-10-10,istanbul,gasly,GAS,alphatauri,4,6,8,Finished,58
2021,16,Turkish Grand Prix,2021-10-10,istanbul,norris,NOR,mclaren,7,7,6,Finished,58
2021,16,Turkish Grand Prix,2021-10-10,istanbul,sainz,SAI,ferrari,19,8,4,Finished,58
2021,16,Turkish Grand Prix,2021-10-10,istanbul,stroll,STR,aston_martin,8,9,2,Finished,58
2021,16,Turkish Grand Prix,2021-10-10,istanbul,ocon,OCO,alpine,12,10,1,+1 Lap,57
2021,16,Turkish Grand Prix,2021-10-10,istanbul,giovinazzi,GIO,alfa,16,11,0,+1 Lap,57
2021,16,Turkish Grand Prix,2021-10-10,istanbul,raikkonen,RAI,alfa,17,12,0,+1 Lap,57
2021,16,Turkish Grand Prix,2021-10-10,istanbul,ricciardo,RIC,mclaren,20,13,0,+1 Lap,57
2021,16,Turkish Grand Prix,2021-10-10,istanbul,tsunoda,TSU,alphatauri,9,14,0,+1 Lap,57
2021,16,Turkish Grand Prix,2021-10-10,istanbul,russell,RUS,williams,13,15,0,+1 Lap,57
2021,16,Turkish Grand Prix,2021-10-10,istanbul,alonso,ALO,alpine,5,16,0,+1 Lap,57
2021,16,Turkish Grand Prix,2021-10-10,istanbul,latifi,LAT,williams,15,17,0,+1 Lap,57
2021,16,Turkish Grand Prix,2021-10-10,istanbul,vettel,VET,aston_martin,10,18,0,+1 Lap,57
2021,16,Turkish Grand Prix,2021-10-10,istanbul,mick_schumacher,MSC,haas,14,19,0,+2 Laps,56
2021,16,Turkish Grand Prix,2021-10-10,istanbul,mazepin,MAZ,haas,18,20,0,+2 Laps,56
2021,17,United States Grand Prix,2021-10-24,americas,max_verstappen,VER,red_bull,1,1,25,Finished,56
2021,17,United States Grand Prix,2021-10-24,americas,hamilton,HAM,mercedes,2,2,19,Finished,56
2021,17,United States Grand Prix,2021-10-24,americas,perez,PER,red_bull,3,3,15,Finished,56
2021,17,United States Grand Prix,2021-10-24,americas,leclerc,LEC,ferrari,4,4,12,Finished,56
2021,17,United States Grand Prix,2021-10-24,americas,ricciardo,RIC,mclaren,6,5,10,Finished,56
2021,17,United States Grand Prix,2021-10-24,americas,bottas,BOT,mercedes,9,6,8,Finished,56
2021,17,United States Grand Prix,2021-10-24,americas,sainz,SAI,ferrari,5,7,6,Finished,56
2021,17,United States Grand Prix,2021-10-24,americas,norris,NOR,mclaren,7,8,4,Finished,56
2021,17,United States Grand Prix,2021-10-24,americas,tsunoda,TSU,alphatauri,10,9,2,+1 Lap,55
2021,17,United States Grand Prix,2021-10-24,americas,vettel,VET,aston_martin,18,10,1,+1 Lap,55
2021,17,United States Grand Prix,2021-10-24,americas,giovinazzi,GIO,alfa,12,11,0,+1 Lap,55
2021,17,United States Grand Prix,2021-10-24,americas,stroll,STR,aston_martin,13,12,0,+1 Lap,55
2021,17,United States Grand Prix,2021-10-24,americas,raikkonen,RAI,alfa,15,13,0,+1 Lap,55
2021,17,United States Grand Prix,2021-10-24,americas,russell,RUS,williams,20,14,0,+1 Lap,55
2021,17,United States Grand Prix,2021-10-24,americas,latifi,LAT,williams,14,15,0,+1 Lap,55
2021,17,United States Grand Prix,2021-10-24,americas,mick_schumacher,MSC,haas,16,16,0,+2 Laps,54
2021,17,United States Grand Prix,2021-10-24,americas,mazepin,MAZ,haas,17,17,0,+2 Laps,54
2021,17,United States Grand Prix,2021-10-24,americas,alonso,ALO,alpine,19,18,0,Rear wing,49
2021,17,United States Grand Prix,2021-10-24,americas,ocon,OCO,alpine,11,19,0,Mechanical,40
2021,17,United States Grand Prix,2021-10-24,americas,gasly,GAS,alphatauri,8,20,0,Suspension,14
2021,18,Mexico City Grand Prix,2021-11-07,rodriguez,max_verstappen,VER,red_bull,3,1,25,Finished,71
2021,18,Mexico City Grand Prix,2021-11-07,rodriguez,hamilton,HAM,mercedes,2,2,18,Finished,71
2021,18,Mexico City Grand Prix,2021-11-07,rodriguez,perez,PER,red_bull,4,3,15,Finished,71
2021,18,Mexico City Grand Prix,2021-11-07,rodriguez,gasly,GAS,alphatauri,5,4,12,Finished,71
2021,18,Mexico City Grand Prix,2021-11-07,rodriguez,leclerc,LEC,ferrari,8,5,10,Finished,71
2021,18,Mexico City Grand Prix,2021-11-07,rodriguez,sainz,SAI,ferrari,6,6,8,+1 Lap,70
2021,18,Mexico City Grand Prix,2021-11-07,rodriguez,vettel,VET,aston_martin,9,7,6,+1 Lap,70
2021,18,Mexico City Grand Prix,2021-11-07,rodriguez,raikkonen,RAI,alfa,10,8,4,+1 Lap,70
2021,18,Mexico City Grand Prix,2021-11-07,rodriguez,alonso,ALO,alpine,12,9,2,+1 Lap,70
2021,18,Mexico City Grand Prix,2021-11-07,rodriguez,norris,NOR,mclaren,18,10,1,+1 Lap,70
2021,18,Mexico City Grand Prix,2021-11-07,rodriguez,giovinazzi,GIO,alfa,11,11,0,+1 Lap,70
2021,18,Mexico City Grand Prix,2021-11-07,rodriguez,ricciardo,RIC,mclaren,7,12,0,+1 Lap,70
2021,18,Mexico City Grand Prix,2021-11-07,rodriguez,ocon,OCO,alpine,19,13,0,+1 Lap,70
2021,18,Mexico City Grand Prix,2021-11-07,rodriguez,stroll,STR,aston_martin,20,14,0,+2 Laps,69
2021,18,Mexico City Grand Prix,2021-11-07,rodriguez,bottas,BOT,mercedes,1,15,0,+2 Laps,69
2021,18,Mexico City Grand Prix,2021-11-07,rodriguez,russell,RUS,williams,16,16,0,+2 Laps,69
2021,18,Mexico City Grand Prix,2021-11-07,rodriguez,latifi,LAT,williams,13,17,0,+2 Laps,69
2021,18,Mexico City Grand Prix,2021-11-07,rodriguez,mazepin,MAZ,haas,15,18,0,+3 Laps,68
2021,18,Mexico City Grand Prix,2021-11-07,rodriguez,mick_schumacher,MSC,haas,14,19,0,Collision,0
2021,18,Mexico City Grand Prix,2021-11-07,rodriguez,tsunoda,TSU,alphatauri,17,20,0,Collision,0
2021,19,São Paulo Grand Prix,2021-11-14,interlagos,hamilton,HAM,mercedes,10,1,25,Finished,71
2021,19,São Paulo Grand Prix,2021-11-14,interlagos,max_verstappen,VER,red_bull,2,2,18,Finished,71
2021,19,São Paulo Grand Prix,2021-11-14,interlagos,bottas,BOT,mercedes,1,3,15,Finished,71
2021,19,São Paulo Grand Prix,2021-11-14,interlagos,perez,PER,red_bull,4,4,13,Finished,71
2021,19,São Paulo Grand Prix,2021-11-14,interlagos,leclerc,LEC,ferrari,6,5,10,Finished,71
2021,19,São Paulo Grand Prix,2021-11-14,interlagos,sainz,SAI,ferrari,3,6,8,Finished,71
2021,19,São Paulo Grand Prix,2021-11-14,interlagos,gasly,GAS,alphatauri,7,7,6,+1 Lap,70
2021,19,São Paulo Grand Prix,2021-11-14,interlagos,ocon,OCO,alpine,8,8,4,+1 Lap,70
2021,19,São Paulo Grand Prix,2021-11-14,interlagos,alonso,ALO,alpine,12,9,2,+1 Lap,70
2021,19,São Paulo Grand Prix,2021-11-14,interlagos,norris,NOR,mclaren,5,10,1,+1 Lap,70
2021,19,São Paulo Grand Prix,2021-11-14,interlagos,vettel,VET,aston_martin,9,11,0,+1 Lap,70
2021,19,São Paulo Grand Prix,2021-11-14,interlagos,raikkonen,RAI,alfa,0,12,0,+1 Lap,70
2021,19,São Paulo Grand Prix,2021-11-14,interlagos,russell,RUS,williams,17,13,0,+1 Lap,70
2021,19,São Paulo Grand Prix,2021-11-14,interlagos,giovinazzi,GIO,alfa,13,14,0,+1 Lap,70
2021,19,São Paulo Grand Prix,2021-11-14,interlagos,tsunoda,TSU,alphatauri,15,15,0,+1 Lap,70
2021,19,São Paulo Grand Prix,2021-11-14,interlagos,latifi,LAT,williams,16,16,0,+1 Lap,70
2021,19,São Paulo Grand Prix,2021-11-14,interlagos,mazepin,MAZ,haas,19,17,0,+2 Laps,69
2021,19,São Paulo Grand Prix,2021-11-14,interlagos,mick_schumacher,MSC,haas,18,18,0,+2 Laps,69
2021,19,São Paulo Grand Prix,2021-11-14,interlagos,ricciardo,RIC,mclaren,11,19,0,Power loss,49
2021,19,São Paulo Grand Prix,2021-11-14,interlagos,stroll,STR,aston_martin,14,20,0,Collision damage,47
2021,20,Qatar Grand Prix,2021-11-21,losail,hamilton,HAM,mercedes,1,1,25,Finished,57
2021,20,Qatar Grand Prix,2021-11-21,losail,max_verstappen,VER,red_bull,7,2,19,Finished,57
2021,20,Qatar Grand Prix,2021-11-21,losail,alonso,ALO,alpine,3,3,15,Finished,57
2021,20,Qatar Grand Prix,2021-11-21,losail,perez,PER,red_bull,11,4,12,Finished,57
2021,20,Qatar Grand Prix,2021-11-21,losail,ocon,OCO,alpine,9,5,10,Finished,57
2021,20,Qatar Grand Prix,2021-11-21,losail,stroll,STR,aston_martin,12,6,8,Finished,57
2021,20,Qatar Grand Prix,2021-11-21,losail,sainz,SAI,ferrari,5,7,6,Finished,57
2021,20,Qatar Grand Prix,2021-11-21,losail,leclerc,LEC,ferrari,13,8,4,Finished,57
2021,20,Qatar Grand Prix,2021-11-21,losail,norris,NOR,mclaren,4,9,2,+1 Lap,56
2021,20,Qatar Grand Prix,2021-11-21,losail,vettel,VET,aston_martin,10,10,1,+1 Lap,56
2021,20,Qatar Grand Prix,2021-11-21,losail,gasly,GAS,alphatauri,2,11,0,+1 Lap,56
2021,20,Qatar Grand Prix,2021-11-21,losail,ricciardo,RIC,mclaren,14,12,0,+1 Lap,56
2021,20,Qatar Grand Prix,2021-11-21,losail,tsunoda,TSU,alphatauri,8,13,0,+1 Lap,56
2021,20,Qatar Grand Prix,2021-11-21,losail,raikkonen,RAI,alfa,16,14,0,+1 Lap,56
2021,20,Qatar Grand Prix,2021-11-21,losail,giovinazzi,GIO,alfa,18,15,0,+1 Lap,56
2021,20,Qatar Grand Prix,2021-11-21,losail,mick_schumacher,MSC,haas,19,16,0,+1 Lap,56
2021,20,Qatar Grand Prix,2021-11-21,losail,russell,RUS,williams,15,17,0,+2 Laps,55
2021,20,Qatar Grand Prix,2021-11-21,losail,mazepin,MAZ,haas,20,18,0,+2 Laps,55
2021,20,Qatar Grand Prix,2021-11-21,losail,latifi,LAT,williams,17,19,0,Puncture,50
2021,20,Qatar Grand Prix,2021-11-21,losail,bottas,BOT,mercedes,6,20,0,Damage,48
2021,21,Saudi Arabian Grand Prix,2021-12-05,jeddah,hamilton,HAM,mercedes,1,1,26,Finished,50
2021,21,Saudi Arabian Grand Prix,2021-12-05,jeddah,max_verstappen,VER,red_bull,3,2,18,Finished,50
2021,21,Saudi Arabian Grand Prix,2021-12-05,jeddah,bottas,BOT,mercedes,2,3,15,Finished,50
2021,21,Saudi Arabian Grand Prix,2021-12-05,jeddah,ocon,OCO,alpine,9,4,12,Finished,50
2021,21,Saudi Arabian Grand Prix,2021-12-05,jeddah,ricciardo,RIC,mclaren,11,5,10,Finished,50
2021,21,Saudi Arabian Grand Prix,2021-12-05,jeddah,gasly,GAS,alphatauri,6,6,8,Finished,50
2021,21,Saudi Arabian Grand Prix,2021-12-05,jeddah,leclerc,LEC,ferrari,4,7,6,Finished,50
2021,21,Saudi Arabian Grand Prix,2021-12-05,jeddah,sainz,SAI,ferrari,15,8,4,Finished,50
2021,21,Saudi Arabian Grand Prix,2021-12-05,jeddah,giovinazzi,GIO,alfa,10,9,2,Finished,50
2021,21,Saudi Arabian Grand Prix,2021-12-05,jeddah,norris,NOR,mclaren,7,10,1,Finished,50
2021,21,Saudi Arabian Grand Prix,2021-12-05,jeddah,stroll,STR,aston_martin,18,11,0,Finished,50
2021,21,Saudi Arabian Grand Prix,2021-12-05,jeddah,latifi,LAT,williams,16,12,0,Finished,50
2021,21,Saudi Arabian Grand Prix,2021-12-05,jeddah,alonso,ALO,alpine,13,13,0,+1 Lap,49
2021,21,Saudi Arabian Grand Prix,2021-12-05,jeddah,tsunoda,TSU,alphatauri,8,14,0,+1 Lap,49
2021,21,Saudi Arabian Grand Prix,2021-12-05,jeddah,raikkonen,RAI,alfa,12,15,0,+1 Lap,49
2021,21,Saudi Arabian Grand Prix,2021-12-05,jeddah,vettel,VET,aston_martin,17,16,0,Collision damage,44
2021,21,Saudi Arabian Grand Prix,2021-12-05,jeddah,perez,PER,red_bull,5,17,0,Collision,14
2021,21,Saudi Arabian Grand Prix,2021-12-05,jeddah,mazepin,MAZ,haas,20,18,0,Collision,14
2021,21,Saudi Arabian Grand Prix,2021-12-05,jeddah,russell,RUS,williams,14,19,0,Collision,14
2021,21,Saudi Arabian Grand Prix,2021-12-05,jeddah,mick_schumacher,MSC,haas,19,20,0,Accident,8
2021,22,Abu Dhabi Grand Prix,2021-12-12,yas_marina,max_verstappen,VER,red_bull,1,1,26,Finished,58
2021,22,Abu Dhabi Grand Prix,2021-12-12,yas_marina,hamilton,HAM,mercedes,2,2,18,Finished,58
2021,22,Abu Dhabi Grand Prix,2021-12-12,yas_marina,sainz,SAI,ferrari,5,3,15,Finished,58
2021,22,Abu Dhabi Grand Prix,2021-12-12,yas_marina,tsunoda,TSU,alphatauri,8,4,12,Finished,58
2021,22,Abu Dhabi Grand Prix,2021-12-12,yas_marina,gasly,GAS,alphatauri,12,5,10,Finished,58
2021,22,Abu Dhabi Grand Prix,2021-12-12,yas_marina,bottas,BOT,mercedes,6,6,8,Finished,58
2021,22,Abu Dhabi Grand Prix,2021-12-12,yas_marina,norris,NOR,mclaren,3,7,6,Finished,58
2021,22,Abu Dhabi Grand Prix,2021-12-12,yas_marina,alonso,ALO,alpine,11,8,4,Finished,58
2021,22,Abu Dhabi Grand Prix,2021-12-12,yas_marina,ocon,OCO,alpine,9,9,2,Finished,58
2021,22,Abu Dhabi Grand Prix,2021-12-12,yas_marina,leclerc,LEC,ferrari,7,10,1,Finished,58
2021,22,Abu Dhabi Grand Prix,2021-12-12,yas_marina,vettel,VET,aston_martin,15,11,0,Finished,58
2021,22,Abu Dhabi Grand Prix,2021-12-12,yas_marina,ricciardo,RIC,mclaren,10,12,0,+1 Lap,57
2021,22,Abu Dhabi Grand Prix,2021-12-12,yas_marina,stroll,STR,aston_martin,13,13,0,+1 Lap,57
2021,22,Abu Dhabi Grand Prix,2021-12-12,yas_marina,mick_schumacher,MSC,haas,19,14,0,+1 Lap,57
2021,22,Abu Dhabi Grand Prix,2021-12-12,yas_marina,perez,PER,red_bull,4,15,0,Engine,55
2021,22,Abu Dhabi Grand Prix,2021-12-12,yas_marina,latifi,LAT,williams,16,16,0,Accident,50
2021,22,Abu Dhabi Grand Prix,2021-12-12,yas_marina,giovinazzi,GIO,alfa,14,17,0,Gearbox,33
2021,22,Abu Dhabi Grand Prix,2021-12-12,yas_marina,russell,RUS,williams,17,18,0,Gearbox,26
2021,22,Abu Dhabi Grand Prix,2021-12-12,yas_marina,raikkonen,RAI,alfa,18,19,0,Brakes,25
2021,22,Abu Dhabi Grand Prix,2021-12-12,yas_marina,mazepin,MAZ,haas,20,20,0,Illness,0
2022,1,Bahrain Grand Prix,2022-03-20,bahrain,leclerc,LEC,ferrari,1,1,26,Finished,57
2022,1,Bahrain Grand Prix,2022-03-20,bahrain,sainz,SAI,ferrari,3,2,18,Finished,57
2022,1,Bahrain Grand Prix,2022-03-20,bahrain,hamilton,HAM,mercedes,5,3,15,Finished,57
2022,1,Bahrain Grand Prix,2022-03-20,bahrain,russell,RUS,mercedes,9,4,12,Finished,57
2022,1,Bahrain Grand Prix,2022-03-20,bahrain,kevin_magnussen,MAG,haas,7,5,10,Finished,57
2022,1,Bahrain Grand Prix,2022-03-20,bahrain,bottas,BOT,alfa,6,6,8,Finished,57
2022,1,Bahrain Grand Prix,2022-03-20,bahrain,ocon,OCO,alpine,11,7,6,Finished,57
2022,1,Bahrain Grand Prix,2022-03-20,bahrain,tsunoda,TSU,alphatauri,16,8,4,Finished,57
2022,1,Bahrain Grand Prix,2022-03-20,bahrain,alonso,ALO,alpine,8,9,2,Finished,57
2022,1,Bahrain Grand Prix,2022-03-20,bahrain,zhou,ZHO,alfa,15,10,1,Finished,57
2022,1,Bahrain Grand Prix,2022-03-20,bahrain,mick_schumacher,MSC,haas,12,11,0,Finished,57
2022,1,Bahrain Grand Prix,2022-03-20,bahrain,stroll,STR,aston_martin,19,12,0,Finished,57
2022,1,Bahrain Grand Prix,2022-03-20,bahrain,albon,ALB,williams,14,13,0,Finished,57
2022,1,Bahrain Grand Prix,2022-03-20,bahrain,ricciardo,RIC,mclaren,18,14,0,Finished,57
2022,1,Bahrain Grand Prix,2022-03-20,bahrain,norris,NOR,mclaren,13,15,0,Finished,57
2022,1,Bahrain Grand Prix,2022-03-20,bahrain,latifi,LAT,williams,20,16,0,Finished,57
2022,1,Bahrain Grand Prix,2022-03-20,bahrain,hulkenberg,HUL,aston_martin,17,17,0,Finished,57
2022,1,Bahrain Grand Prix,2022-03-20,bahrain,perez,PER,red_bull,4,18,0,Fuel pressure,56
2022,1,Bahrain Grand Prix,2022-03-20,bahrain,max_verstappen,VER,red_bull,2,19,0,Fuel pressure,54
2022,1,Bahrain Grand Prix,2022-03-20,bahrain,gasly,GAS,alphatauri,10,20,0,Power Unit,44
2022,2,Saudi Arabian Grand Prix,2022-03-27,jeddah,max_verstappen,VER,red_bull,4,1,25,Finished,50
2022,2,Saudi Arabian Grand Prix,2022-03-27,jeddah,leclerc,LEC,ferrari,2,2,19,Finished,50
2022,2,Saudi Arabian Grand Prix,2022-03-27,jeddah,sainz,SAI,ferrari,3,3,15,Finished,50
2022,2,Saudi Arabian Grand Prix,2022-03-27,jeddah,perez,PER,red_bull,1,4,12,Finished,50
2022,2,Saudi Arabian Grand Prix,2022-03-27,jeddah,russell,RUS,mercedes,6,5,10,Finished,50
2022,2,Saudi Arabian Grand Prix,2022-03-27,jeddah,ocon,OCO,alpine,5,6,8,Finished,50
2022,2,Saudi Arabian Grand Prix,2022-03-27,jeddah,norris,NOR,mclaren,11,7,6,Finished,50
2022,2,Saudi Arabian Grand Prix,2022-03-27,jeddah,gasly,GAS,alphatauri,9,8,4,Finished,50
2022,2,Saudi Arabian Grand Prix,2022-03-27,jeddah,kevin_magnussen,MAG,haas,10,9,2,Finished,50
2022,2,Saudi Arabian Grand Prix,2022-03-27,jeddah,hamilton,HAM,mercedes,15,10,1,Finished,50
2022,2,Saudi Arabian Grand Prix,2022-03-27,jeddah,zhou,ZHO,alfa,12,11,0,Finished,50
2022,2,Saudi Arabian Grand Prix,2022-03-27,jeddah,hulkenberg,HUL,aston_martin,17,12,0,Finished,50
2022,2,Saudi Arabian Grand Prix,2022-03-27,jeddah,stroll,STR,aston_martin,13,13,0,+1 Lap,49
2022,2,Saudi Arabian Grand Prix,2022-03-27,jeddah,albon,ALB,williams,16,14,0,Collision damage,47
2022,2,Saudi Arabian Grand Prix,2022-03-27,jeddah,bottas,BOT,alfa,8,15,0,Cooling system,36
2022,2,Saudi Arabian Grand Prix,2022-03-27,jeddah,alonso,ALO,alpine,7,16,0,Water pump,35
2022,2,Saudi Arabian Grand Prix,2022-03-27,jeddah,ricciardo,RIC,mclaren,14,17,0,Gearbox,35
2022,2,Saudi Arabian Grand Prix,2022-03-27,jeddah,latifi,LAT,williams,18,18,0,Accident,14
2022,2,Saudi Arabian Grand Prix,2022-03-27,jeddah,tsunoda,TSU,alphatauri,19,19,0,Power Unit,0
2022,2,Saudi Arabian Grand Prix,2022-03-27,jeddah,mick_schumacher,MSC,haas,0,20,0,Withdrew,0
2022,3,Australian Grand Prix,2022-04-10,albert_park,leclerc,LEC,ferrari,1,1,26,Finished,58
2022,3,Australian Grand Prix,2022-04-10,albert_park,perez,PER,red_bull,3,2,18,Finished,58
2022,3,Australian Grand Prix,2022-04-10,albert_park,russell,RUS,mercedes,6,3,15,Finished,58
2022,3,Australian Grand Prix,2022-04-10,albert_park,hamilton,HAM,mercedes,5,4,12,Finished,58
2022,3,Australian Grand Prix,2022-04-10,albert_park,norris,NOR,mclaren,4,5,10,Finished,58
2022,3,Australian Grand Prix,2022-04-10,albert_park,ricciardo,RIC,mclaren,7,6,8,Finished,58
2022,3,Australian Grand Prix,2022-04-10,albert_park,ocon,OCO,alpine,8,7,6,Finished,58
2022,3,Australian Grand Prix,2022-04-10,albert_park,bottas,BOT,alfa,12,8,4,Finished,58
2022,3,Australian Grand Prix,2022-04-10,albert_park,gasly,GAS,alphatauri,11,9,2,Finished,58
2022,3,Australian Grand Prix,2022-04-10,albert_park,albon,ALB,williams,20,10,1,Finished,58
2022,3,Australian Grand Prix,2022-04-10,albert_park,zhou,ZHO,alfa,14,11,0,Finished,58
2022,3,Australian Grand Prix,2022-04-10,albert_park,stroll,STR,aston_martin,19,12,0,Finished,58
2022,3,Australian Grand Prix,2022-04-10,albert_park,mick_schumacher,MSC,haas,15,13,0,+1 Lap,57
2022,3,Australian Grand Prix,2022-04-10,albert_park,kevin_magnussen,MAG,haas,16,14,0,+1 Lap,57
2022,3,Australian Grand Prix,2022-04-10,albert_park,tsunoda,TSU,alphatauri,13,15,0,+1 Lap,57
2022,3,Australian Grand Prix,2022-04-10,albert_park,latifi,LAT,williams,18,16,0,+1 Lap,57
2022,3,Australian Grand Prix,2022-04-10,albert_park,alonso,ALO,alpine,10,17,0,+1 Lap,57
2022,3,Australian Grand Prix,2022-04-10,albert_park,max_verstappen,VER,red_bull,2,18,0,Fuel leak,38
2022,3,Australian Grand Prix,2022-04-10,albert_park,vettel,VET,aston_martin,17,19,0,Accident,22
2022,3,Australian Grand Prix,2022-04-10,albert_park,sainz,SAI,ferrari,9,20,0,Spun off,1
2022,4,Emilia Romagna Grand Prix,2022-04-24,imola,max_verstappen,VER,red_bull,1,1,26,Finished,63
2022,4,Emilia Romagna Grand Prix,2022-04-24,imola,perez,PER,red_bull,3,2,18,Finished,63
2022,4,Emilia Romagna Grand Prix,2022-04-24,imola,norris,NOR,mclaren,5,3,15,Finished,63
2022,4,Emilia Romagna Grand Prix,2022-04-24,imola,russell,RUS,mercedes,11,4,12,Finished,63
2022,4,Emilia Romagna Grand Prix,2022-04-24,imola,bottas,BOT,alfa,7,5,10,Finished,63
2022,4,Emilia Romagna Grand Prix,2022-04-24,imola,leclerc,LEC,ferrari,2,6,8,Finished,63
2022,4,Emilia Romagna Grand Prix,2022-04-24,imola,tsunoda,TSU,alphatauri,12,7,6,Finished,63
2022,4,Emilia Romagna Grand Prix,2022-04-24,imola,vettel,VET,aston_martin,13,8,4,Finished,63
2022,4,Emilia Romagna Grand Prix,2022-04-24,imola,kevin_magnussen,MAG,haas,8,9,2,Finished,63
